business,legalformLabel,legalidLabel,dunsLabel,inceptionLabel
http://www.wikidata.org/entity/Q10565787,public company,,,1977-06-06T00:00:00Z
http://www.wikidata.org/entity/Q10565878,,,,
http://www.wikidata.org/entity/Q10579256,,,,1988-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10587142,,,,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10611363,,,,1995-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10620164,kabushiki gaisha,,,1953-02-13T00:00:00Z
http://www.wikidata.org/entity/Q10659632,,,,
http://www.wikidata.org/entity/Q10748653,public company,,,1998-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10819817,public company,,,1987-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10843479,public company,,,1956-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10846067,,,,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10846678,,,,1979-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10846739,,,,
http://www.wikidata.org/entity/Q10846861,,,,
http://www.wikidata.org/entity/Q10846869,,,,
http://www.wikidata.org/entity/Q10846977,,,,1967-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10846977,,,,2011-09-20T00:00:00Z
http://www.wikidata.org/entity/Q10846983,,,,
http://www.wikidata.org/entity/Q10847052,public company,,,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10851245,,,,
http://www.wikidata.org/entity/Q10851552,,,,
http://www.wikidata.org/entity/Q10852079,public company,,,1996-07-14T00:00:00Z
http://www.wikidata.org/entity/Q10852095,,,,1990-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10852436,,,,
http://www.wikidata.org/entity/Q10854462,joint-stock company,,,2010-09-01T00:00:00Z
http://www.wikidata.org/entity/Q10854584,joint-stock company,,,1975-05-06T00:00:00Z
http://www.wikidata.org/entity/Q10854950,akciová společnost,549300K4FEQB268PFW97,,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10854960,kabushiki gaisha,,,1921-06-05T00:00:00Z
http://www.wikidata.org/entity/Q10860246,,,,1985-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10862318,,,,1892-01-01T00:00:00Z
http://www.wikidata.org/entity/Q10863580,,,,
http://www.wikidata.org/entity/Q11145000,company,,,
http://www.wikidata.org/entity/Q11145133,,,,
http://www.wikidata.org/entity/Q11145166,,,,
http://www.wikidata.org/entity/Q11145189,,,,
http://www.wikidata.org/entity/Q11145192,,,,1988-07-01T00:00:00Z
http://www.wikidata.org/entity/Q11145201,,,,
http://www.wikidata.org/entity/Q11145618,,,,1949-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11147015,,,,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11148463,,,,
http://www.wikidata.org/entity/Q11148464,company,,,
http://www.wikidata.org/entity/Q11148475,,,,
http://www.wikidata.org/entity/Q11148741,,,,
http://www.wikidata.org/entity/Q11149068,,,,
http://www.wikidata.org/entity/Q11149155,,,,
http://www.wikidata.org/entity/Q11149232,,,,1959-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11149577,,,,
http://www.wikidata.org/entity/Q11149994,,,,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11150461,,,,
http://www.wikidata.org/entity/Q11150502,,,,
http://www.wikidata.org/entity/Q11150697,,,,
http://www.wikidata.org/entity/Q11150772,company,,,
http://www.wikidata.org/entity/Q11150906,,,,
http://www.wikidata.org/entity/Q11151144,,,,
http://www.wikidata.org/entity/Q11151145,,,,
http://www.wikidata.org/entity/Q11151255,,,,
http://www.wikidata.org/entity/Q11151280,,,,
http://www.wikidata.org/entity/Q11151439,,,,
http://www.wikidata.org/entity/Q11151443,,,,1989-04-01T00:00:00Z
http://www.wikidata.org/entity/Q11151494,,,,1958-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11152803,company,,,1984-08-24T00:00:00Z
http://www.wikidata.org/entity/Q11152843,,,,1987-07-30T00:00:00Z
http://www.wikidata.org/entity/Q11152844,company,,,1984-04-01T00:00:00Z
http://www.wikidata.org/entity/Q11152850,,,,
http://www.wikidata.org/entity/Q11152852,,,,1992-05-01T00:00:00Z
http://www.wikidata.org/entity/Q11153004,,,,1990-04-06T00:00:00Z
http://www.wikidata.org/entity/Q11153040,company,,,1987-06-24T00:00:00Z
http://www.wikidata.org/entity/Q11153047,company,,,1988-12-30T00:00:00Z
http://www.wikidata.org/entity/Q11153048,company,,,1993-03-18T00:00:00Z
http://www.wikidata.org/entity/Q11153055,company,,,1984-09-04T00:00:00Z
http://www.wikidata.org/entity/Q11153060,company,,,1993-12-04T00:00:00Z
http://www.wikidata.org/entity/Q11153061,company,,,1992-12-13T00:00:00Z
http://www.wikidata.org/entity/Q11153063,company,,,1982-06-01T00:00:00Z
http://www.wikidata.org/entity/Q11153066,company,,,1981-07-30T00:00:00Z
http://www.wikidata.org/entity/Q11153067,company,,,1986-11-10T00:00:00Z
http://www.wikidata.org/entity/Q11153069,company,,,1999-07-29T00:00:00Z
http://www.wikidata.org/entity/Q11153089,company,,,1988-11-21T00:00:00Z
http://www.wikidata.org/entity/Q11153093,company,,,1994-09-13T00:00:00Z
http://www.wikidata.org/entity/Q11153103,company,,,1990-03-08T00:00:00Z
http://www.wikidata.org/entity/Q11153127,,,,
http://www.wikidata.org/entity/Q11153137,company,,,1997-06-06T00:00:00Z
http://www.wikidata.org/entity/Q11153138,company,,,1996-07-16T00:00:00Z
http://www.wikidata.org/entity/Q11153139,,,,1990-07-19T00:00:00Z
http://www.wikidata.org/entity/Q11153141,,,,1982-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11153183,,,,1984-11-16T00:00:00Z
http://www.wikidata.org/entity/Q11153372,,,,1980-01-08T00:00:00Z
http://www.wikidata.org/entity/Q11153424,,,,1983-01-17T00:00:00Z
http://www.wikidata.org/entity/Q11153458,company,,,1994-08-06T00:00:00Z
http://www.wikidata.org/entity/Q11153696,,,,
http://www.wikidata.org/entity/Q11159866,,,,1987-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11172217,,,,
http://www.wikidata.org/entity/Q11173143,,,,
http://www.wikidata.org/entity/Q11173937,,,,
http://www.wikidata.org/entity/Q11173947,,,,
http://www.wikidata.org/entity/Q11173963,,,,
http://www.wikidata.org/entity/Q11174942,company,,,
http://www.wikidata.org/entity/Q11175258,,,,
http://www.wikidata.org/entity/Q11175275,,,,
http://www.wikidata.org/entity/Q11175403,,,,
http://www.wikidata.org/entity/Q11176536,,,,
http://www.wikidata.org/entity/Q11176560,,,,
http://www.wikidata.org/entity/Q11178907,,,,
http://www.wikidata.org/entity/Q11179866,,,,
http://www.wikidata.org/entity/Q11179909,,,,1963-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11179945,,,,
http://www.wikidata.org/entity/Q11179977,,,,
http://www.wikidata.org/entity/Q11180493,,,,
http://www.wikidata.org/entity/Q11180568,,,,1994-02-18T00:00:00Z
http://www.wikidata.org/entity/Q11180573,,,,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11180629,,,,
http://www.wikidata.org/entity/Q11181543,,,,
http://www.wikidata.org/entity/Q11188787,kabushiki gaisha,,,1985-06-06T00:00:00Z
http://www.wikidata.org/entity/Q11189379,kabushiki gaisha,,,1952-12-27T00:00:00Z
http://www.wikidata.org/entity/Q11189379,kabushiki gaisha,,,2013-04-01T00:00:00Z
http://www.wikidata.org/entity/Q11195603,kabushiki gaisha,,,2006-09-01T00:00:00Z
http://www.wikidata.org/entity/Q11201240,,,,1991-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11201240,,,,1991-05-24T00:00:00Z
http://www.wikidata.org/entity/Q11221651,,,,2007-01-22T00:00:00Z
http://www.wikidata.org/entity/Q11225149,kabushiki gaisha,,,2007-09-03T00:00:00Z
http://www.wikidata.org/entity/Q11228017,joint-stock company,,,2000-08-01T00:00:00Z
http://www.wikidata.org/entity/Q11228051,kabushiki gaisha,,,1947-05-26T00:00:00Z
http://www.wikidata.org/entity/Q11229276,kabushiki gaisha,,,1949-09-19T00:00:00Z
http://www.wikidata.org/entity/Q11231060,kabushiki gaisha,,,1973-04-05T00:00:00Z
http://www.wikidata.org/entity/Q11235714,,,,1960-05-27T00:00:00Z
http://www.wikidata.org/entity/Q11238184,,,,
http://www.wikidata.org/entity/Q11239984,,,,1969-02-14T00:00:00Z
http://www.wikidata.org/entity/Q11242714,kabushiki gaisha,,,1969-10-25T00:00:00Z
http://www.wikidata.org/entity/Q11243007,kabushiki gaisha,,,2006-03-21T00:00:00Z
http://www.wikidata.org/entity/Q11264892,,,,1971-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11267769,kabushiki gaisha,,,1999-08-17T00:00:00Z
http://www.wikidata.org/entity/Q11276134,joint-stock company,,,1957-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7070498,,,,1972-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7070744,,,,
http://www.wikidata.org/entity/Q7071951,,,,1957-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7072730,,,,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7073021,,DDX3MPX1Y8YD30050X33,,1987-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7074787,public company,,,1980-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7075640,,,,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7076047,,,,1984-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7076286,,,,1994-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7077162,,,,
http://www.wikidata.org/entity/Q7077768,aksjeselskap,,,1973-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7078431,,549300PEPVG75OYCM995,,1996-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7079652,,,,1957-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7081342,,,,1959-02-18T00:00:00Z
http://www.wikidata.org/entity/Q7081371,,,,1961-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7083862,,,,1934-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7084595,,549300AT7EB9FJAF0E61,,1834-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7084833,,,,
http://www.wikidata.org/entity/Q7085099,public company,,,1819-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7086908,public company,549300GKK294V7W57P06,,1892-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7088304,,,,1982-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7089136,,549300GQ061U6N6KWJ49,,1954-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7090016,,,,1998-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7090375,,,,
http://www.wikidata.org/entity/Q7092365,,,,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7092720,,,,1999-03-01T00:00:00Z
http://www.wikidata.org/entity/Q7095113,,,,1996-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7095196,,,,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7095328,,,,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7096123,,,,1994-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7097878,,,,
http://www.wikidata.org/entity/Q7097978,,,,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7098529,,,,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7098552,,,,1950-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7098806,,,,1983-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7098994,joint-stock company,259400TYO5Q8SH8TL437,,1994-05-01T00:00:00Z
http://www.wikidata.org/entity/Q7098994,privately held company,259400TYO5Q8SH8TL437,,1994-05-01T00:00:00Z
http://www.wikidata.org/entity/Q7100213,,,,1931-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7102304,public limited company,,,1986-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7102329,,,,1964-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7106872,,,,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7109415,,,,1909-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7113744,,,,1980-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7114733,,,,1882-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7114736,,549300TOPQ8NG4HGVK16,,1938-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7114736,,JO5M6676RDJIZ2U8X907,,1938-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7115371,,,,1942-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7116403,,,,1998-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7118075,,,,1998-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7118151,,,,1980-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7118521,,,,1925-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7118693,,,,1982-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7118707,,,,1987-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7118809,,,,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7119110,,,,1994-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7119231,,549300JD98FSS84K3O91,,1946-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7119231,,UZHKFQNCWDEDCNJIZJ80,,1946-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7119723,,,,1984-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7119843,,,,1995-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7119849,,,,
http://www.wikidata.org/entity/Q7120762,,,,1983-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7120810,,,,1986-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7120927,,,,
http://www.wikidata.org/entity/Q7120959,,549300UJLWOIWFDGB318,,
http://www.wikidata.org/entity/Q7121148,,,,1982-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7121247,,,,1879-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7121857,,,,1980-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7121914,public company,,,1982-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7121936,,,,1997-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7122305,,,,1998-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7122494,,,,1989-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7122670,public,,,2017-06-12T00:00:00Z
http://www.wikidata.org/entity/Q7122687,public company,,,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7122705,public company limited by shares,,,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7123127,,,,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7125728,,,,1947-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7128508,,549300QXR2YVZV231H43,,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7129529,,,,1969-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7129613,,,,1993-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7129751,,,,1984-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7130852,,,,1987-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7131170,,,,1989-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7131347,,,,1876-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7131487,,,,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7132050,,,,1993-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7132349,,549300VNE0ECRV760D98,,1981-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7134595,,,,1985-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7135348,,,,1976-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7135579,,,,1979-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7138046,,549300DCFF8W6ZAEKH70,,
http://www.wikidata.org/entity/Q7144742,public company,,,1974-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7156561,,,,1996-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7156755,,,,1956-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7156760,,549300VH75FTB4DIEE07,,1997-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7157710,,,,1996-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7160449,,,,1933-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7160600,,,,1983-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7161915,corporation,,,1954-09-24T00:00:00Z
http://www.wikidata.org/entity/Q7162745,,,,1988-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7163201,,,,1972-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5280285,,213800RSEDIUJJHXTF77,,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5281775,joint-stock company,,,1985-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5281860,,,,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5287613,,,,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5289230,joint-stock company,549300PMSTQITB1WHR43,,1986-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5289612,,,,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5291197,public company,,,1985-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5291218,,,,1978-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5291323,,,,2010-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5291372,,,,
http://www.wikidata.org/entity/Q5295362,,,,1915-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5295864,state-owned enterprise,,,1984-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5295879,joint-stock company,,,1999-07-21T00:00:00Z
http://www.wikidata.org/entity/Q5297502,,,,1972-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5297699,joint-stock company,,,1962-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5299680,,,,
http://www.wikidata.org/entity/Q5302508,,,,
http://www.wikidata.org/entity/Q5307031,,,,1962-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5307081,,,,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5309468,,,,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5311573,,549300Z71HMWF90S2214,,1849-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5312314,,,,1932-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5314811,,,,
http://www.wikidata.org/entity/Q5315020,,,,1979-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5315909,,,,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5318916,public company,549300CBDXD1Z5MRNG02,,1971-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5319050,,,,1955-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5321581,,,,1976-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5322355,joint-stock company,,,1984-09-06T00:00:00Z
http://www.wikidata.org/entity/Q5322389,,,,1947-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5322389,,,,1960-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5322389,,,,1977-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5322700,Aktiengesellschaft,,,1998-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5322725,,,,1989-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5322863,S.A.,,,1996-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5323107,,,,1997-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5323340,,,,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5323768,,,,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5323987,,,,1888-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5324511,,,,
http://www.wikidata.org/entity/Q5324672,Aktiengesellschaft,,,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5324680,public company,,,1985-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5324689,,,,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5324749,,,,1989-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5324767,,,,1989-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5324991,public company,WVM1F03F86RQLLTEVE84,,1998-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5329659,,,,
http://www.wikidata.org/entity/Q5330003,mutual organization,,,1818-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5331380,,,,1924-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5331498,kabushiki gaisha,,,1920-05-20T00:00:00Z
http://www.wikidata.org/entity/Q5332969,,,,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5333046,,,,1995-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5333122,sociedade anônima,,,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5337641,,,,2015-07-01T00:00:00Z
http://www.wikidata.org/entity/Q5337851,,,,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5338060,private company limited by shares,,,1996-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5338291,,,,1998-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5340903,,549300HJZRTNO4K6DO92,,1962-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5341335,,,,1994-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5349788,,,,1995-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5350038,,,,2006-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5351770,,,,1901-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5353752,,,,1996-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5353983,,,,1839-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5354491,,,,1986-05-28T00:00:00Z
http://www.wikidata.org/entity/Q5357940,,549300PGXKEY7VEHBK50,,1944-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5357985,,,,1937-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5358494,,,,1989-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5358586,,,,
http://www.wikidata.org/entity/Q5358733,,,,1989-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5358919,,,,1844-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5361188,,,,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5362061,,,,1979-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5362329,,B3N6LLXO66BRSSLZWF38,,
http://www.wikidata.org/entity/Q5367046,,,,1995-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5367351,,,,1961-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5367793,aksjeselskap,,,1970-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5370289,,,,1994-01-01T00:00:00Z
