business,productsLabel,websiteLabel,emailLabel
http://www.wikidata.org/entity/Q96100321,,http://www.indospring.co.id,mailto:ispin@indospring.co.id
http://www.wikidata.org/entity/Q96100328,,http://www.indikaenergy.co.id,mailto:info@indikaenergy.co.id
http://www.wikidata.org/entity/Q96100330,,http://www.theparadise-group.com,mailto:info@theparadise-group.com
http://www.wikidata.org/entity/Q96100332,,http://www.inprasegroup.co.id/,mailto:corporate.secretary@inprasegroup.co.id
http://www.wikidata.org/entity/Q96100335,,http://www.inter-delta.co.id,mailto:corpsecr@interdelta.co.id
http://www.wikidata.org/entity/Q96100336,,http://www.indonesiacarterminal.co.id,mailto:corsec@indonesiacarterminal.co.id
http://www.wikidata.org/entity/Q96100337,,http://www.ipcmarine.co.id,mailto:corsec@ipcmarine.co.id
http://www.wikidata.org/entity/Q96100338,,http://www.ilenefilms.com,mailto:corpsec@indopoly.co.id
http://www.wikidata.org/entity/Q96100339,pay television,http://www.mncvisionnetworks.com,mailto:corsec.mvn@mncgroup.com
http://www.wikidata.org/entity/Q96100341,,http://itama.co.id/,mailto:corsec@itama.co.id
http://www.wikidata.org/entity/Q96100344,,http://www.indonesiantobacco.com,mailto:office@indonesiantobacco.com
http://www.wikidata.org/entity/Q96100345,,http://www.spindo.com,mailto:corsec@spindo.co.id
http://www.wikidata.org/entity/Q96100346,,http://www.itamaraya.co.id,mailto:energi.andalan@gmail.com
http://www.wikidata.org/entity/Q96100347,,,
http://www.wikidata.org/entity/Q96100348,,http://www.jasnita.co.id,mailto:corpsec@jasnita.co.id
http://www.wikidata.org/entity/Q96100349,,http://www.armadaberjaya.com,mailto:corporate@armadaberjaya.com
http://www.wikidata.org/entity/Q96100350,,http://www.jungleseries.co.id,mailto:info@jungleseries.co.id
http://www.wikidata.org/entity/Q96100351,,http://www.jayakonstruksi.com,mailto:info@jayakonstruksi.com
http://www.wikidata.org/entity/Q96100357,,http://www.jmasyariah.com,mailto:cs.info@jmasyariah.com
http://www.wikidata.org/entity/Q96100358,,http://www.jayaproperty.com,mailto:corporate@jayareal.co.id
http://www.wikidata.org/entity/Q96100363,,http://www.ijp.co.id,mailto:wsitumeang@ictsi.com
http://www.wikidata.org/entity/Q96100364,,http://www.darbewood.com,mailto:corporate.secretary@darbewood.com
http://www.wikidata.org/entity/Q96100367,,http://www.kbag.co.id,mailto:corsec@kbag.co.id
http://www.wikidata.org/entity/Q96100372,,http://www.kencanaenergy.co.id,mailto:corporate.secretary@kencanaenergy.co.id
http://www.wikidata.org/entity/Q96100373,,http://www.prochiz.com,mailto:corp.secretary@prochiz.co.id
http://www.wikidata.org/entity/Q96100375,,http://www.jababeka.com,mailto:corsec@jababeka.com
http://www.wikidata.org/entity/Q96100376,,http://www.kioson.com,mailto:corsec@kioson.com
http://www.wikidata.org/entity/Q96100378,,http://www.kjn.id,mailto:corpsec@kjnx.id
http://www.wikidata.org/entity/Q96100382,,http://www.kobexindo.com,mailto:corsec@kobexindo.com
http://www.wikidata.org/entity/Q96100385,,,mailto:Corsec@pt-kokoh.com
http://www.wikidata.org/entity/Q96100387,,https://www.perdanabangunpusaka.co.id,mailto:secretary.corp@perdanagroup.co.id
http://www.wikidata.org/entity/Q96100388,,http://www.mitraenergipersada.com,mailto:fersita@mitraenergipersada.com
http://www.wikidata.org/entity/Q96100389,,http://www.dmspropertindo.com,mailto:investor.relation@dmspropertindo.com
http://www.wikidata.org/entity/Q96100390,,http://www.steadfast-marine.com,
http://www.wikidata.org/entity/Q96100394,,http://www.grandkartech.com,mailto:info@grandkartech.com
http://www.wikidata.org/entity/Q96100398,,http://www.kresnainvestments.com,mailto:corsec@kresnainvestments.com
http://www.wikidata.org/entity/Q96100400,,http://www.trimitraland.com,mailto:corsec@trimitraland.com
http://www.wikidata.org/entity/Q96100403,,http://www.eurekaland.com,mailto:eureka.prima.jakarta@gmail.com
http://www.wikidata.org/entity/Q96100404,,http://www.lckglobal.co.id,mailto:corsec@lckglobal.co.id
http://www.wikidata.org/entity/Q96100405,,http://www.logindo.com,mailto:corporate@logindo.com
http://www.wikidata.org/entity/Q96100406,,http://www.sinarmasmsiglife.co.id,mailto:corsec@sinarmasmsiglife.co.id
http://www.wikidata.org/entity/Q96100415,,http://www.limas.com,mailto:corsec@limas.com
http://www.wikidata.org/entity/Q96100431,,http://www.lorena-transport.com,mailto:investor-relation@lorena-transport.com
http://www.wikidata.org/entity/Q96100435,,http://www.sentral.co.id,mailto:info@sentral.co.id
http://www.wikidata.org/entity/Q96100189,,http://www.intiland.com,mailto:info@intiland.com
http://www.wikidata.org/entity/Q96100190,,http://www.ptdvn.com,mailto:corporate@ptdvn.com
http://www.wikidata.org/entity/Q96100197,,http://www.dmmgroup.id,mailto:corporate@dmmgroup.id
http://www.wikidata.org/entity/Q96100198,,http://www.diamondfoodindonesia.com,
http://www.wikidata.org/entity/Q96100199,,http://www.okbank.co.id,mailto:corsec@okbank.co.id
http://www.wikidata.org/entity/Q13583352,,http://www.aircastle.com/,
http://www.wikidata.org/entity/Q13631921,,http://www.neworiental.org,
http://www.wikidata.org/entity/Q13643691,,http://www.lbgold.com/,
http://www.wikidata.org/entity/Q13646628,,http://www.maoye.cn/,
http://www.wikidata.org/entity/Q13650250,,http://www.mongolia-energy.com/website/MEC/sc_web/index.php,
http://www.wikidata.org/entity/Q13653905,,http://www.noreco.com,
http://www.wikidata.org/entity/Q14289358,,,
http://www.wikidata.org/entity/Q14289857,newspaper,https://newscorp.com/,
http://www.wikidata.org/entity/Q14322832,,http://www.jinhengholdings.com/,
http://www.wikidata.org/entity/Q14322832,,http://www.tus-i.com/,
http://www.wikidata.org/entity/Q14617988,,,
http://www.wikidata.org/entity/Q14623477,,http://www.nordgold.com,
http://www.wikidata.org/entity/Q14662364,medication,http://www.abbvie.com,
http://www.wikidata.org/entity/Q14705393,3D printing,http://www.solid-scape.com/,
http://www.wikidata.org/entity/Q14832845,,http://www.esure.com/,
http://www.wikidata.org/entity/Q14903417,,https://www.delhaize.be,
http://www.wikidata.org/entity/Q14914829,software as a service,http://www.dexmedia.com/,
http://www.wikidata.org/entity/Q14921882,,,
http://www.wikidata.org/entity/Q14931499,,http://noname.com,
http://www.wikidata.org/entity/Q14993631,,http://www.saic.com,
http://www.wikidata.org/entity/Q15030582,contact lens,http://coopervision.com,
http://www.wikidata.org/entity/Q15081643,plant milk,https://www.vitasoy.com/,
http://www.wikidata.org/entity/Q15109846,,http://www.sarepta.com/,
http://www.wikidata.org/entity/Q15109850,semiconductor,http://www.brooktree.com/,
http://www.wikidata.org/entity/Q15109854,,http://www.cpk.com,
http://www.wikidata.org/entity/Q15109862,beer,http://craftbrew.com/,
http://www.wikidata.org/entity/Q15109865,medical device,http://dexcom.com/,
http://www.wikidata.org/entity/Q15109878,,,
http://www.wikidata.org/entity/Q15109880,,,
http://www.wikidata.org/entity/Q15109885,,,
http://www.wikidata.org/entity/Q15109887,,http://www.ii-vi.com/,
http://www.wikidata.org/entity/Q15109891,,http://www.innospecinc.com/,
http://www.wikidata.org/entity/Q15109895,liquid-crystal display,http://www.idwk.com/,
http://www.wikidata.org/entity/Q15109896,,https://www.myinvestorsbank.com/,
http://www.wikidata.org/entity/Q15109897,,,
http://www.wikidata.org/entity/Q15109901,,https://www.learningtree.com/,
http://www.wikidata.org/entity/Q15109903,,http://www.lunainnovations.com/,
http://www.wikidata.org/entity/Q15109904,,,
http://www.wikidata.org/entity/Q15109905,,http://www.maxygen.com,
http://www.wikidata.org/entity/Q15109906,,http://www.mazorrobotics.com,
http://www.wikidata.org/entity/Q15109907,,https://www.medivation.com/,
http://www.wikidata.org/entity/Q15109909,integrated circuit,http://www.mindspeed.com,
http://www.wikidata.org/entity/Q15109910,soft drink,http://www.nbcfiz.com/,
http://www.wikidata.org/entity/Q15109912,,http://www.nai-online.com,
http://www.wikidata.org/entity/Q15109913,flash memory,,
http://www.wikidata.org/entity/Q15109914,,,
http://www.wikidata.org/entity/Q15109916,,http://www.otelcoinc.com,
http://www.wikidata.org/entity/Q15109925,,http://www.tractorsupply.com/,
http://www.wikidata.org/entity/Q15109928,,,
http://www.wikidata.org/entity/Q15109932,Bluetooth,http://www.wilan.com/home/default.aspx,
http://www.wikidata.org/entity/Q15122856,,http://www.cqcbank.com/,
http://www.wikidata.org/entity/Q15138136,,http://www.mindray.com/,
http://www.wikidata.org/entity/Q15143876,,,
http://www.wikidata.org/entity/Q15150358,zinc,http://www.mmg.com,
http://www.wikidata.org/entity/Q15156050,,http://www.feholdings.com.hk,
http://www.wikidata.org/entity/Q15176605,contract for difference,https://www.plus500.com/,
http://www.wikidata.org/entity/Q15211487,,http://www.calliduscloud.com/,
http://www.wikidata.org/entity/Q15221372,,http://www.gk-software.com/,
http://www.wikidata.org/entity/Q15238661,,http://www.cnhindustrial.com/,
http://www.wikidata.org/entity/Q15238661,,https://www.cnhindustrial.com/en-us/Pages/homepage.aspx,
http://www.wikidata.org/entity/Q15261829,,http://www.netskills.co.uk,
http://www.wikidata.org/entity/Q15272375,,http://retailmenot.com,
http://www.wikidata.org/entity/Q15302718,,http://www.exelisinc.com,
http://www.wikidata.org/entity/Q15304350,,http://www.thaibev.com/,
http://www.wikidata.org/entity/Q15401349,,https://www.zendesk.co.jp/,
http://www.wikidata.org/entity/Q15401349,,https://www.zendesk.com/,
http://www.wikidata.org/entity/Q15427523,,http://www.cephalon.com,
http://www.wikidata.org/entity/Q15507516,,http://www.triumphgroup.com/,
http://www.wikidata.org/entity/Q15514231,,,
http://www.wikidata.org/entity/Q15528181,,http://www.scg.com.cn,
http://www.wikidata.org/entity/Q15534494,,http://www.sunartretail.com,
http://www.wikidata.org/entity/Q15589464,software,http://www.dropbox.com,
http://www.wikidata.org/entity/Q15606898,,http://www.danaos.com/,
http://www.wikidata.org/entity/Q15613262,,https://4basebioag.com/,
http://www.wikidata.org/entity/Q15613757,,http://www.introlsa.pl,
http://www.wikidata.org/entity/Q15648977,,http://www.aap.de/,
http://www.wikidata.org/entity/Q15689367,,,
http://www.wikidata.org/entity/Q15693256,,http://www.ite.com.tw,
http://www.wikidata.org/entity/Q15712203,,http://www.biofrontera.com,
http://www.wikidata.org/entity/Q15731340,ink,http://www.dic-global.com,
http://www.wikidata.org/entity/Q15734041,,http://www.corcept.com/,
http://www.wikidata.org/entity/Q15781482,,https://adler-ag.com/,
http://www.wikidata.org/entity/Q15782465,,http://allerthal.de,
http://www.wikidata.org/entity/Q15790943,,https://www.encavis.com/,
http://www.wikidata.org/entity/Q15793790,,http://www.cellent.de,
http://www.wikidata.org/entity/Q15793795,,http://www.cembra.ch/,
http://www.wikidata.org/entity/Q15794439,,http://www.chunghocomnet.com/english/company/company_2.asp,
http://www.wikidata.org/entity/Q15804723,,http://www.datagroup.de,
http://www.wikidata.org/entity/Q15805519,,http://www.rohstoff.de/,
http://www.wikidata.org/entity/Q15806930,,http://www.datwyler.com,
http://www.wikidata.org/entity/Q15807171,,http://www.easy.de/,
http://www.wikidata.org/entity/Q15807928,,http://elsen-logistics.com,
http://www.wikidata.org/entity/Q15809249,,http://www.falconcycle.com/en/main.asp,
http://www.wikidata.org/entity/Q15809723,,http://www.firstextile.de/home.html,
http://www.wikidata.org/entity/Q15809925,,http://fondsfinanz.de,
http://www.wikidata.org/entity/Q3269017,,http://www.quanjude.com.cn,
http://www.wikidata.org/entity/Q3272257,,http://www.mtb.com/,
http://www.wikidata.org/entity/Q3272500,,http://www.m1group.com/,
http://www.wikidata.org/entity/Q3273083,steel,http://www.ｍｍx.com.br/,
http://www.wikidata.org/entity/Q3273148,electric power,http://www.eneva.com.br/,
http://www.wikidata.org/entity/Q3273406,minibus,http://www.king-long.com,
http://www.wikidata.org/entity/Q3274789,,http://www.macquarie.com/mgl/com/mqa,
http://www.wikidata.org/entity/Q3277465,satellite radio,https://www.siriusxm.com/,
http://www.wikidata.org/entity/Q3278352,,http://www.mainfreight.com/,
http://www.wikidata.org/entity/Q3285819,,https://www.manh.com,
http://www.wikidata.org/entity/Q3291801,medication,http://www.sunpharma.com,
http://www.wikidata.org/entity/Q3295867,Coca-Cola,https://www.coca-colacompany.com/,
http://www.wikidata.org/entity/Q3295867,soft drink,https://www.coca-colacompany.com/,
http://www.wikidata.org/entity/Q3297271,,http://www.masisa.com,
http://www.wikidata.org/entity/Q3297582,,http://www.masseyenergyco.com,
http://www.wikidata.org/entity/Q3299128,television,https://www.mainframe.ca/,
http://www.wikidata.org/entity/Q3300084,motorcycle,http://tvsmotor.in,
http://www.wikidata.org/entity/Q3303765,baby food,http://www.mjn.com/,
http://www.wikidata.org/entity/Q3304413,,http://www.meggitt.com,
http://www.wikidata.org/entity/Q3305280,,http://www.melroseplc.net,
http://www.wikidata.org/entity/Q3305660,,http://www.menswearhouse.com/,
http://www.wikidata.org/entity/Q3305660,,http://www.tailoredbrands.com/,
http://www.wikidata.org/entity/Q3307676,chemical substance,http://www.mexichem.com,
http://www.wikidata.org/entity/Q3310113,consumer electronics,http://www.jbhifi.com.au/,
http://www.wikidata.org/entity/Q3312613,,http://www.midas.com,
http://www.wikidata.org/entity/Q3312613,,http://www.midas.es,
http://www.wikidata.org/entity/Q3316188,,http://www.mirvac.com/,
http://www.wikidata.org/entity/Q3319521,Glycine max,http://www.molinos.com.ar/,
http://www.wikidata.org/entity/Q3319685,beer,http://www.molsoncoors.com,
http://www.wikidata.org/entity/Q3319685,beer,http://www.molsoncoors.com/fr,
http://www.wikidata.org/entity/Q3323173,,http://www.montupet.fr,
http://www.wikidata.org/entity/Q3331496,,http://myriad.com/,
http://www.wikidata.org/entity/Q3332240,,http://www.alent.com,
http://www.wikidata.org/entity/Q3337196,exercise equipment,http://www.nautilusinc.com,
http://www.wikidata.org/entity/Q3339028,,http://www.newworldresources.eu/,
http://www.wikidata.org/entity/Q3341241,,https://www.nidec.com/,
http://www.wikidata.org/entity/Q3342214,,https://www.nitrogames.com/,
http://www.wikidata.org/entity/Q3344170,,https://www.upwork.com/,
http://www.wikidata.org/entity/Q3344199,electricity,https://www.eversource.com/,
http://www.wikidata.org/entity/Q3345333,electricity,http://www.nspower.ca/,
http://www.wikidata.org/entity/Q3347522,leisure park,http://www.chinaoct.com/,
http://www.wikidata.org/entity/Q3347591,,https://investisseur.olympiquelyonnais.com/,
http://www.wikidata.org/entity/Q3347682,Bond credit rating,http://www.opin.ru/?clng=en,
http://www.wikidata.org/entity/Q3349469,,http://www.oeneo.com,
http://www.wikidata.org/entity/Q3356220,,https://www.clasohlson.com/,
http://www.wikidata.org/entity/Q3359636,,http://www.pdgrealty.com.br/,
http://www.wikidata.org/entity/Q3359797,,http://www.powentertainment.com,
http://www.wikidata.org/entity/Q3359908,film,http://www.pvrcinemas.com/,
http://www.wikidata.org/entity/Q3364464,,http://www.nets.eu/,
http://www.wikidata.org/entity/Q3365291,iron ore,,
http://www.wikidata.org/entity/Q3366007,,http://www.parquearauco.cl/,
http://www.wikidata.org/entity/Q3367020,,,
http://www.wikidata.org/entity/Q3370152,,http://www.patenergy.com/,
http://www.wikidata.org/entity/Q3372572,,https://www.mannatech.com/,
http://www.wikidata.org/entity/Q3372957,,http://www.sincere.com.hk/corporation/indexen.html,
http://www.wikidata.org/entity/Q3374840,tanker ship,http://www.ds-norden.com,
http://www.wikidata.org/entity/Q3375007,,http://www.pepboys.com/,
http://www.wikidata.org/entity/Q3377614,petroleum,http://www.petrobras.com.ar,
http://www.wikidata.org/entity/Q3378100,,http://www.pharmerica.com/,
http://www.wikidata.org/entity/Q3381370,Phoenix,,
http://www.wikidata.org/entity/Q3388421,food,http://www.pilgrimspride.com/,
http://www.wikidata.org/entity/Q3389022,,http://www.piperjaffray.com,
http://www.wikidata.org/entity/Q3389502,pizza,http://www.pizzadelight.com/en,
http://www.wikidata.org/entity/Q3391735,,http://plasticomnium.com/,
http://www.wikidata.org/entity/Q3398786,,https://www.halfords.com,
http://www.wikidata.org/entity/Q3400900,electricity,http://www.powerassets.com,
http://www.wikidata.org/entity/Q3403513,Retirement planning,http://www.principal.com,
http://www.wikidata.org/entity/Q3403981,,https://www.greggs.co.uk/,
http://www.wikidata.org/entity/Q3406795,newsprint,http://www.resoluteforestproducts.com/,
http://www.wikidata.org/entity/Q3412325,networking hardware,http://www.qlogic.com,
http://www.wikidata.org/entity/Q3418061,crystal oscillator,http://www.rakon.com,
http://www.wikidata.org/entity/Q3421578,,http://www.reald.com,
http://www.wikidata.org/entity/Q3424662,,http://www.simcorp.com/,
http://www.wikidata.org/entity/Q3425637,,http://www.nordicsemi.com/,
http://www.wikidata.org/entity/Q3427739,,http://www.friendslifegroup.com/,
http://www.wikidata.org/entity/Q3427904,KFC,http://www.restaurantbrands.co.nz,
http://www.wikidata.org/entity/Q3429574,,http://www.cph.dk,
http://www.wikidata.org/entity/Q3433040,department store,http://www.ripley.com,
http://www.wikidata.org/entity/Q3433273,pharmacy,http://www.riteaid.com/,
http://www.wikidata.org/entity/Q3433985,financial services,http://www.riyadbank.com/,
http://www.wikidata.org/entity/Q3436812,,http://www.robertet.com/,
http://www.wikidata.org/entity/Q3437039,confection,https://www.cloetta.com/,
http://www.wikidata.org/entity/Q3439932,floating production storage and offloading,http://www.sevanmarine.com,
http://www.wikidata.org/entity/Q3441016,,http://www.romande-energie.ch/,
