business,businessLabel,officialnameLabel,shortnameLabel,locationLabel,countryLabel
http://www.wikidata.org/entity/Q11188787,ABC-Mart,,,Shinjuku-ku,Japan
http://www.wikidata.org/entity/Q11189379,ANA Holdings,ANA Holdings Inc.,,,Japan
http://www.wikidata.org/entity/Q11189379,ANA Holdings,ANAホールディングス株式会社,,,Japan
http://www.wikidata.org/entity/Q11195603,DCM Holdings,,,,
http://www.wikidata.org/entity/Q11201240,GMO Internet,,,,Japan
http://www.wikidata.org/entity/Q11221651,Q11221651,,,,Japan
http://www.wikidata.org/entity/Q11225149,J. Front Retailing,,,,Japan
http://www.wikidata.org/entity/Q11228017,KLab,,,,Japan
http://www.wikidata.org/entity/Q11228051,KNT-CT Holdings,"KNT-CT Holdings Co., Ltd.",,,
http://www.wikidata.org/entity/Q11228051,KNT-CT Holdings,KNT-CTホールディングス株式会社,,,
http://www.wikidata.org/entity/Q11229276,LIXIL Group,,,,
http://www.wikidata.org/entity/Q11231060,MARUWA,"MARUWA Co., Ltd.",,,
http://www.wikidata.org/entity/Q11231060,MARUWA,株式会社MARUWA,,,
http://www.wikidata.org/entity/Q11235714,NIS Group,,,,
http://www.wikidata.org/entity/Q11238184,Uni-Charm Indonesia,PT Uni-Charm Indonesia Tbk.,,,Indonesia
http://www.wikidata.org/entity/Q56391632,Saratoga Investama Sedaya,PT Saratoga Investama Sedaya Tbk.,,,Indonesia
http://www.wikidata.org/entity/Q56392707,Martina Berto,Martina Berto Tbk,,,Indonesia
http://www.wikidata.org/entity/Q56394490,MNC Studios International,PT MNC Studios International Tbk.,,,Indonesia
http://www.wikidata.org/entity/Q56400574,Lapinniemi cotton mill,,,,Finland
http://www.wikidata.org/entity/Q56400574,Lapinniemi cotton mill,,,,Grand Duchy of Finland
http://www.wikidata.org/entity/Q56406432,BRAbank,BRAbank ASA,,,Norway
http://www.wikidata.org/entity/Q56527497,"Neenah, Inc.",,,,United States of America
http://www.wikidata.org/entity/Q56583282,Chong Kun Dang Bio (South Korea),,,,South Korea
http://www.wikidata.org/entity/Q56583577,Autolus Therapeutics,,,,United Kingdom
http://www.wikidata.org/entity/Q56585268,10X Genomics (United States),,,,United States of America
http://www.wikidata.org/entity/Q56612564,Electro Optic Systems Pty Ltd,,,,Australia
http://www.wikidata.org/entity/Q56683055,Alfen,Alfen N.V.,Alfen,,Netherlands
http://www.wikidata.org/entity/Q56706509,Q56706509,,,,Luxembourg
http://www.wikidata.org/entity/Q56811344,Luckin Coffee,,,Beijing,People's Republic of China
http://www.wikidata.org/entity/Q56853086,EssilorLuxottica,EssilorLuxottica Société anonyme,,Paris,France
http://www.wikidata.org/entity/Q56855988,Namaste Technologies,,,,Canada
http://www.wikidata.org/entity/Q57313774,ADA,,,,France
http://www.wikidata.org/entity/Q57496150,Q57496150,,,,Denmark
http://www.wikidata.org/entity/Q57594467,Q57594467,,,,
http://www.wikidata.org/entity/Q57646318,Rovsing,Rovsing A/S,,,Denmark
http://www.wikidata.org/entity/Q57695431,Kreditbanken,Kreditbanken A/S,,,Denmark
http://www.wikidata.org/entity/Q57981720,Watts International Maritime Engineering Limited,,,,
http://www.wikidata.org/entity/Q58041994,TRI Pointe Group,,,,United States of America
http://www.wikidata.org/entity/Q58072351,Mytaste Group,,,,Sweden
http://www.wikidata.org/entity/Q58408963,Akenerji Elektrik Üretim,,,,Turkey
http://www.wikidata.org/entity/Q58409146,CEZ Elektro Bulgaria,,,,Bulgaria
http://www.wikidata.org/entity/Q58409353,CEZ Razpredelenie Bulgaria,,,,Bulgaria
http://www.wikidata.org/entity/Q58606588,Arrow Financial Corporation,,,,
http://www.wikidata.org/entity/Q58623399,Pankrác,"Pankrác, a.s.",,,Czech Republic
http://www.wikidata.org/entity/Q58641733,ABSA Group Limited,,,,South Africa
http://www.wikidata.org/entity/Q59186328,Q59186328,,,,Japan
http://www.wikidata.org/entity/Q59209009,Motorpoint,,,,United Kingdom
http://www.wikidata.org/entity/Q59318110,Qutoutiao,,,,
http://www.wikidata.org/entity/Q59518372,Q59518372,,,,
http://www.wikidata.org/entity/Q59961991,New Energy Exchange Limited,,,,People's Republic of China
http://www.wikidata.org/entity/Q60238941,Fox Corporation,,,,United States of America
http://www.wikidata.org/entity/Q60269744,Spotify Technology,Spotify Technology S.A.,,,Luxembourg
http://www.wikidata.org/entity/Q60480286,Tilray,,,,
http://www.wikidata.org/entity/Q60609529,Armeconombank,,,,Armenia
http://www.wikidata.org/entity/Q60673950,Amigo Loans,,,,United Kingdom
http://www.wikidata.org/entity/Q60712152,Jinjiang Shares,,,,People's Republic of China
http://www.wikidata.org/entity/Q60712324,Jinjiang Investment,,,,People's Republic of China
http://www.wikidata.org/entity/Q60712477,Jinjiang Travel,,,,People's Republic of China
http://www.wikidata.org/entity/Q60741122,Appen Limited,,,Sydney,
http://www.wikidata.org/entity/Q60741157,Genius Sports,,,,United Kingdom
http://www.wikidata.org/entity/Q60741210,VIVO Cannabis,,,,Canada
http://www.wikidata.org/entity/Q60742531,California Resources Corporation,,,,United States of America
http://www.wikidata.org/entity/Q60742568,CalAmp,,,,United States of America
http://www.wikidata.org/entity/Q60744565,Trade Desk,,,,United States of America
http://www.wikidata.org/entity/Q60751931,SmileDirectClub,,,,
http://www.wikidata.org/entity/Q60763554,Urstadt Biddle Properties,,,,
http://www.wikidata.org/entity/Q60764012,Pattern Energy,,,,United States of America
http://www.wikidata.org/entity/Q60764227,LoopUp,,,,
http://www.wikidata.org/entity/Q60764327,Walker & Dunlop,,,,United States of America
http://www.wikidata.org/entity/Q60767471,Norwegian Cruise Line Holdings,,,,
http://www.wikidata.org/entity/Q60772582,The Michaels Companies,,,,United States of America
http://www.wikidata.org/entity/Q60823034,Q60823034,,,,Sweden
http://www.wikidata.org/entity/Q60846290,Nicolás Correa,,,,
http://www.wikidata.org/entity/Q60851589,Sunplus Technology,,,,
http://www.wikidata.org/entity/Q60860500,Ten Square Games,,,,Poland
http://www.wikidata.org/entity/Q60989379,Q60989379,,,,
http://www.wikidata.org/entity/Q61090617,Mnet Media Corp.,,,,South Korea
http://www.wikidata.org/entity/Q61090626,Q61090626,,,,South Korea
http://www.wikidata.org/entity/Q61356348,Q61356348,,,,South Korea
http://www.wikidata.org/entity/Q61356995,SamChunDang Pharm,,,,South Korea
http://www.wikidata.org/entity/Q61490214,"Matsushita Electric Industrial Co., Ltd.","Matsushita Electric Industrial Co., Ltd.",,,Japan
http://www.wikidata.org/entity/Q61490214,"Matsushita Electric Industrial Co., Ltd.",松下電器産業株式会社,,,Japan
http://www.wikidata.org/entity/Q61740994,TeamViewer AG,,,,Germany
http://www.wikidata.org/entity/Q61750197,feiyu,,,,
http://www.wikidata.org/entity/Q61774240,Hexima,,,,Australia
http://www.wikidata.org/entity/Q61852434,Bank Sinarmas,Bank Sinarmas Tbk,,,Indonesia
http://www.wikidata.org/entity/Q61906433,China Railway Erju (Joint-Stock),,,,People's Republic of China
http://www.wikidata.org/entity/Q61925901,Hostelworld Group,,,,
http://www.wikidata.org/entity/Q61930516,Bell Resources,Bell Resources Limited,Bell Resources,Victoria,Australia
http://www.wikidata.org/entity/Q62055571,Dom Development,,,,
http://www.wikidata.org/entity/Q62739842,Dow Inc.,,,,
http://www.wikidata.org/entity/Q63033759,Nam Pei Hong (Holding),,,,People's Republic of China
http://www.wikidata.org/entity/Q63035278,Xpeng,,,,
http://www.wikidata.org/entity/Q63197674,Corteva Agriscience,,,,United States of America
http://www.wikidata.org/entity/Q63296010,Nordic American Offshore,,,,Bermuda
http://www.wikidata.org/entity/Q63847803,Leonteq,,,,Switzerland
http://www.wikidata.org/entity/Q63862184,Braemar Hotels & Resorts,,,,United States of America
http://www.wikidata.org/entity/Q63993633,Kindred Group Plc.,,,,
http://www.wikidata.org/entity/Q64448268,J.Jill,,,,
http://www.wikidata.org/entity/Q64514841,Kinney Services,,,,United States of America
http://www.wikidata.org/entity/Q64753961,Mitra Pinasthika Mustika,PT Mitra Pinasthika Mustika Tbk.,,,Indonesia
http://www.wikidata.org/entity/Q64808965,Kosar Credit Institution,,,,Iran
http://www.wikidata.org/entity/Q65050867,"Planet 13 Holdings, Inc.",,,,United States of America
http://www.wikidata.org/entity/Q65051366,"China High-Speed Railway Technology Co.,Ltd.",,,,People's Republic of China
http://www.wikidata.org/entity/Q65053147,L3Harris Technologies,,,,United States of America
http://www.wikidata.org/entity/Q65080540,Renewable Energy Group,,,,
http://www.wikidata.org/entity/Q65083539,Embracer Group,,,,Sweden
http://www.wikidata.org/entity/Q65089744,Oramed,,,,Israel
http://www.wikidata.org/entity/Q65090792,The RealReal,,,,
http://www.wikidata.org/entity/Q65090964,Helios and Matheson Analytics,,,,
http://www.wikidata.org/entity/Q65091087,Parag Milk Foods,,,,India
http://www.wikidata.org/entity/Q65091207,Elastic BV,,,,
http://www.wikidata.org/entity/Q65091423,Diamondback Energy,,,,
http://www.wikidata.org/entity/Q65117079,LoanDepot,,,,United States of America
http://www.wikidata.org/entity/Q65117567,Best Mart 360,,,,
http://www.wikidata.org/entity/Q20403211,City Cement Co.,شركة أسمنت المدينة,,,Saudi Arabia
http://www.wikidata.org/entity/Q20403231,Northern Region Cement Co.,شركة أسمنت المنطقة الشمالية,,,Saudi Arabia
http://www.wikidata.org/entity/Q20403253,Alinma Tokio Marine Co.,شركة الإنماء طوكيو مارين,,,Saudi Arabia
http://www.wikidata.org/entity/Q20403318,Al Hassan Ghazi Ibrahim Shaker Co.,شركة الحسن غازي إبراهيم شاكر,,,Saudi Arabia
http://www.wikidata.org/entity/Q20403339,Al Hammadi Company for Development and Investment,,,,Saudi Arabia
http://www.wikidata.org/entity/Q20403380,Middle East Paper Co.,شركة الشرق الأوسط لصناعة وإنتاج الورق,,,Saudi Arabia
http://www.wikidata.org/entity/Q20403406,Electrical Industries Co.,شركة الصناعات الكهربائية,,,Saudi Arabia
http://www.wikidata.org/entity/Q20403421,Mouwasat Medical Services Co.,شركة المواساة للخدمات الطبية,,,Saudi Arabia
http://www.wikidata.org/entity/Q20403488,Buruj Cooperative Insurance Co.,شركة بروج للتأمين التعاوني,,,Saudi Arabia
http://www.wikidata.org/entity/Q20403513,Bawan Co.,شركة بوان,,,Saudi Arabia
http://www.wikidata.org/entity/Q20403531,Takween Advanced Industries Co.,شركة تكوين المتطورة للصناعات,,,Saudi Arabia
http://www.wikidata.org/entity/Q20403548,Dallah Healthcare Co.,شركة دله للخدمات الصحية,,,Saudi Arabia
http://www.wikidata.org/entity/Q20403611,Fawaz Abdulaziz Alhokair Co.,شركة فواز عبدالعزيز الحكير وشركاه,,,Saudi Arabia
http://www.wikidata.org/entity/Q20403651,Al Sorayai Trading and Industrial Group,مجموعة السريع التجارية الصناعية,,,Saudi Arabia
http://www.wikidata.org/entity/Q20403670,Abdulmohsen Alhokair Group for Tourism and Development,مجموعة عبدالمحسن الحكير للسياحة والتنمية,,,Saudi Arabia
http://www.wikidata.org/entity/Q20426952,Global Teleshop,Global Teleshop Tbk,,,Indonesia
http://www.wikidata.org/entity/Q20427038,Bank Ganesha,PT Bank Ganesha Tbk.,,,Indonesia
http://www.wikidata.org/entity/Q20427325,Sarana Menara Nusantara,Sarana Menara Nusantara Tbk,,,Indonesia
http://www.wikidata.org/entity/Q20427412,Erajaya Swasembada,Erajaya Swasembada Tbk,,,Indonesia
http://www.wikidata.org/entity/Q20427611,Lippo Securities,Lippo Securities Tbk,,,Indonesia
http://www.wikidata.org/entity/Q20427678,Tiphone Mobile Indonesia,PT Tiphone Mobile Indonesia Tbk.,,,Indonesia
http://www.wikidata.org/entity/Q20427694,Trikomsel Oke,Trikomsel Oke Tbk,,,Indonesia
http://www.wikidata.org/entity/Q20427699,Maskapai Reasuransi Indonesia,Maskapai Reasuransi Indonesia Tbk,,,Indonesia
http://www.wikidata.org/entity/Q20427837,MNC Pictures,,,,Indonesia
http://www.wikidata.org/entity/Q20439748,OneSubsea,,,,
http://www.wikidata.org/entity/Q20441616,Imperial Pacific,,,,
http://www.wikidata.org/entity/Q20476458,Ziraat Participation Bank,,,,
http://www.wikidata.org/entity/Q20486914,"Greif, Inc.",,,,
http://www.wikidata.org/entity/Q20486915,H.B. Fuller,,,,United States of America
http://www.wikidata.org/entity/Q20486917,Health Care REIT,,,,
http://www.wikidata.org/entity/Q20486931,Northern Tier Energy,,,,United States of America
http://www.wikidata.org/entity/Q20486933,Oasis Petroleum,,,,
http://www.wikidata.org/entity/Q20486937,Superior Energy Services,,,,
http://www.wikidata.org/entity/Q20486949,Whiting Petroleum Corporation,,,,
http://www.wikidata.org/entity/Q20502124,Alon Blue Square Israel,,,,
http://www.wikidata.org/entity/Q20527419,Elektroprivreda HZ HB,,,,Bosnia and Herzegovina
http://www.wikidata.org/entity/Q20539236,Akorn,,,,United States of America
http://www.wikidata.org/entity/Q20539261,Ahold Delhaize,Koninklijke Ahold Delhaize N.V.,,,Netherlands
http://www.wikidata.org/entity/Q20539294,Casper,,,,
http://www.wikidata.org/entity/Q20539333,MCB Group,,,,
http://www.wikidata.org/entity/Q20539356,Tritax Big Box REIT,,,,
http://www.wikidata.org/entity/Q20564449,PRFoods,,,,Estonia
http://www.wikidata.org/entity/Q20602609,Universal Medical,,,,
http://www.wikidata.org/entity/Q20642167,Chen Xing Development Holdings Limited,,,,
http://www.wikidata.org/entity/Q20642307,Fleetmatics,,,,
http://www.wikidata.org/entity/Q20644611,Luzheng Futures,,,,
http://www.wikidata.org/entity/Q20648663,"Tegna, Inc.",,,,United States of America
http://www.wikidata.org/entity/Q20648697,South32,South32 Limited,,,Australia
http://www.wikidata.org/entity/Q20652338,Nomad Foods,,,,United Kingdom
http://www.wikidata.org/entity/Q20679940,Guolian Securities,,,,
http://www.wikidata.org/entity/Q20687182,Talen Energy,,,,United States of America
http://www.wikidata.org/entity/Q20687784,SuperRobotics,,,,
http://www.wikidata.org/entity/Q20688145,Team Group Inc.,,,,Taiwan
http://www.wikidata.org/entity/Q20688175,Q20688175,,,,
http://www.wikidata.org/entity/Q20688266,Q20688266,,,,
http://www.wikidata.org/entity/Q20688456,Q20688456,,,,
http://www.wikidata.org/entity/Q20707049,NIC Asia Bank,,,,Nepal
http://www.wikidata.org/entity/Q20707405,Al Wathba National Insurance Co,,,,
http://www.wikidata.org/entity/Q20707851,National Penn,,,,United States of America
http://www.wikidata.org/entity/Q20708193,Live Oak Bank,,,,United States of America
http://www.wikidata.org/entity/Q20708505,Historic Dodgertown,,,,Canada
http://www.wikidata.org/entity/Q20708639,Forum Energy Technologies,,,,
http://www.wikidata.org/entity/Q20708654,Bank OZK,,,,United States of America
http://www.wikidata.org/entity/Q20711369,City of London Group,,,,
http://www.wikidata.org/entity/Q20711490,LKQ Corporation,,,,
http://www.wikidata.org/entity/Q20711627,Creston plc,,,,
http://www.wikidata.org/entity/Q20711812,GB Group,,,,United Kingdom
http://www.wikidata.org/entity/Q20712349,Sterling Financial Corporation,,,,United States of America
http://www.wikidata.org/entity/Q20713273,Tex Holdings,,,,
http://www.wikidata.org/entity/Q20713314,Sellotape,,,,
http://www.wikidata.org/entity/Q20713915,Safestore Holdings,,,,
http://www.wikidata.org/entity/Q20714863,Coca-Cola FEMSA,,,,
http://www.wikidata.org/entity/Q20714950,Primoris Services Corporation,,,,
http://www.wikidata.org/entity/Q20715093,Teladoc,,,,
http://www.wikidata.org/entity/Q20716530,China Fortune Land,,,,
http://www.wikidata.org/entity/Q20716869,Shenzhen Salubris Pharmaceuticals,,,,People's Republic of China
http://www.wikidata.org/entity/Q20724247,China Energy Engineering,,,,
http://www.wikidata.org/entity/Q20724478,Deutsche Börse Cloud Exchange AG,,,,Germany
http://www.wikidata.org/entity/Q20739876,Pak Wing Group,,,,
http://www.wikidata.org/entity/Q20743393,Wan Kei Group,,,,
http://www.wikidata.org/entity/Q20745675,China Railway Signal & Communication,,,,People's Republic of China
http://www.wikidata.org/entity/Q20754799,Differ Group Holding,,,,
http://www.wikidata.org/entity/Q20776435,China Jicheng Holdings,,,,
http://www.wikidata.org/entity/Q20779317,Q20779317,,,,South Korea
http://www.wikidata.org/entity/Q20779571,Q20779571,,,,South Korea
http://www.wikidata.org/entity/Q20779577,Q20779577,,,,South Korea
http://www.wikidata.org/entity/Q20779583,Q20779583,,,,South Korea
http://www.wikidata.org/entity/Q20779722,Q20779722,,,,South Korea
http://www.wikidata.org/entity/Q20780184,Q20780184,,,,South Korea
http://www.wikidata.org/entity/Q20800404,Alphabet Inc.,Alphabet Inc.,,,United States of America
http://www.wikidata.org/entity/Q20829802,Commercial Bank of Dubai,,,,
http://www.wikidata.org/entity/Q20857153,HAKATA TAKUMI KOUGEI,,,,
http://www.wikidata.org/entity/Q20857833,"Blount, Inc.",,,,
http://www.wikidata.org/entity/Q20858163,Norfolk Southern Corporation,,,,
http://www.wikidata.org/entity/Q20858221,PROS,,,,United States of America
http://www.wikidata.org/entity/Q20890579,Sepahan Oil Company (SOC),,,,Iran
http://www.wikidata.org/entity/Q20919549,Tvornica Autobusa Zagreb,,,,Croatia
http://www.wikidata.org/entity/Q20942061,Sinotrans Limited,,,,People's Republic of China
http://www.wikidata.org/entity/Q20945257,Q20945257,,,,South Korea
http://www.wikidata.org/entity/Q20945438,Q20945438,,,,South Korea
http://www.wikidata.org/entity/Q13529450,Oncolytics Biotech,,,,Canada
http://www.wikidata.org/entity/Q13529475,RioCan Real Estate Investment Trust,,,,
http://www.wikidata.org/entity/Q13529476,Sierra Wireless,,,Richmond,Canada
http://www.wikidata.org/entity/Q13529478,Vanoil Energy,,,,
http://www.wikidata.org/entity/Q13529482,Western Forest Products,,,Nanaimo,Canada
http://www.wikidata.org/entity/Q13564794,Jaber Ebne Hayyan Pharmaceutical Company,,,,Iran
